energy,accept,accept4,access,alarm,arch_prctl,bind,brk,clock_gettime,clock_nanosleep,clone,close,connect,execve,fcntl,flock,fsync,ftruncate,futex,getcwd,getdents64,geteuid,getpeername,getpid,getppid,getrandom,getrusage,getsockname,getsockopt,gettimeofday,getuid,ioctl,kill,listen,lseek,madvise,mkdir,mlock,mmap,mprotect,msync,munmap,newfstatat,openat,perf_event_open,pipe2,prctl,pread64,preadv,preadv2,prlimit64,pselect6,pwritev,pwritev2,read,readv,recvfrom,rmdir,rseq,rt_sigaction,rt_sigprocmask,sched_getaffinity,sendto,set_robust_list,set_tid_address,setpgid,setsockopt,shutdown,sigaltstack,socket,statfs,sysinfo,times,truncate,umask,uname,unlink,wait4,write,writev
35.55,0,0,72,4,4,0,16,195,1,4,539,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,199,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,38,96,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
29.01,0,0,72,4,4,0,16,43,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,47,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,20,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
33.6,0,0,72,4,4,0,16,157,1,4,539,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,161,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,38,77,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
38.88,0,0,72,4,4,0,16,271,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,275,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,134,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
37,0,0,72,4,4,0,16,231,1,4,540,3,8,2,6,0,0,1,1,75,4,0,12,3,3,2,0,0,235,3,20,1,0,2,0,0,1,258,78,0,12,182,692,14,2,12,0,0,0,39,114,0,0,572,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
35.53,0,0,72,4,4,0,16,3,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,7,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,0,0,0,572,0,0,0,2,32,3,1,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
29.4,0,0,72,4,4,0,16,81,1,4,538,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,85,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,38,39,0,0,572,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
31.84,0,0,72,4,4,0,16,119,1,4,540,3,8,2,6,0,0,1,1,75,4,0,12,3,3,2,0,0,123,3,20,1,0,2,0,0,1,258,78,0,12,182,694,14,2,12,0,0,0,39,58,0,0,572,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
35.52,0,0,72,4,4,0,16,193,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,197,3,20,1,0,2,0,0,1,258,78,0,12,182,693,14,2,12,0,0,0,39,95,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
28.88,0,0,72,4,4,0,16,41,1,4,540,3,8,2,6,0,0,1,1,76,4,0,12,3,3,2,0,0,45,3,20,1,0,2,0,0,1,257,78,0,12,182,694,14,2,12,0,0,0,39,19,0,0,573,0,0,0,2,32,3,2,3,4,2,2,0,0,1,3,2,7,1,0,1,1,0,3,113,0
